Estado,Medida,Puntaje_de_Medida,Año,ID_de_Medida
US,"US: Hospitalization (Nursing Home) - Diagnosis: % with Acute Myocardial Infarction, 2022",10.91,2022,nh_miiy4_u
US,"US: Hospitalization (Nursing Home) - Diagnosis: % with Congestive Heart Failure, 2022",44.56,2022,nh_achfy4_u
US,"US: Hospitalization (Nursing Home) - Diagnosis: % with Cardiac Dysrhythmia, 2022",31.89,2022,nh_acdry4_u
US,"US: Hospitalization (Nursing Home) - Diagnosis: % with Cardiac Arrest, 2022",3.89,2022,nh_acary4_u
US,"US: Prevalent Comorbidities (Nursing Home) - % with AIDS, 2022",1.07,2022,nh_clmhivaidmy4_u
US,"US: Prevalent Comorbidities (Nursing Home) - % with Vascular Access-Related Infection, 2022",8.97,2022,nh_clminfvamy4_u
US,"US: Prevalent Comorbidities (Nursing Home) - % with Hepatitis B, 2022",0.9,2022,nh_clmhepbmy4_u
US,"US: Prevalent Comorbidities (Nursing Home) - % with Hepatitis Other, 2022",3.34,2022,nh_clmhepothmy4_u
US,"US: Prevalent Comorbidities (Nursing Home) - % with Metastatic Infection, 2022",4.43,2022,nh_clmmstinfmy4_u
US,"US: Prevalent Comorbidities (Nursing Home) - % with Pneumonia, 2022",10.16,2022,nh_clmpnemy4_u
US,"US: Prevalent Comorbidities (Nursing Home) - % with Tuberculosis, 2022",0.27,2022,nh_clmtbmy4_u
US,"US: Prevalent Comorbidities (Nursing Home) - % with Non-Vascular Access-Related Infection, 2022",41.86,2022,nh_clminfmy4_u
US,"US: Prevalent Comorbidities (Nursing Home) - % with Cardiac Arrest, 2022",2.62,2022,nh_clmcamy4_u
US,"US: Prevalent Comorbidities (Nursing Home) - % with Cardiac Dysrythmias, 2022",40.79,2022,nh_clmcdmy4_u
US,"US: Prevalent Comorbidities (Nursing Home) - % with Cerebrovascular Disease, 2022",20.09,2022,nh_clmcvdmy4_u
US,"US: Prevalent Comorbidities (Nursing Home) - % with Congestive Heart Failure, 2022",58.23,2022,nh_clmchfmy4_u
US,"US: Prevalent Comorbidities (Nursing Home) - % with Ischemic Heart Disease, 2022",48.57,2022,nh_clmihdmy4_u
US,"US: Prevalent Comorbidities (Nursing Home) - % with Myocardial Infarction, 2022",15.57,2022,nh_clmmimy4_u
US,"US: Prevalent Comorbidities (Nursing Home) - % with Peripheral Vascular Disease, 2022",37.33,2022,nh_clmpvdmy4_u
US,"US: Prevalent Patients (Nursing Home) - Age: % Less than 18 years, 12/31/2022",0.01,2022,nh_age1y4_u
US,"US: Prevalent Patients (Nursing Home) - Age: % Between 18-64 years, 12/31/2022",31.7,2022,nh_age2y4_u
US,"US: Prevalent Patients (Nursing Home) - Age: % Greater than or equal to 65 years, 12/31/2022",68.29,2022,nh_age3y4_u
US,"US: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Diabetes, 12/31/2022",53.19,2022,nh_dis1y4_u
US,"US: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Hypertension, 12/31/2022",28.76,2022,nh_dis2y4_u
US,"US: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Glomerulonephritis, 12/31/2022",4.42,2022,nh_dis3y4_u
US,"US: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Other/Unknown Cause, 12/31/2022",12.77,2022,nh_dis4y4_u
US,"US: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Missing Cause, 12/31/2022",0.85,2022,nh_dis5y4_u
US,"US: Prevalent Patients (Nursing Home) - Race: % Asian/Pacific Islander, 12/31/2022",4.16,2022,nh_rac1y4_u
US,"US: Prevalent Patients (Nursing Home) - Race: % African American, 12/31/2022",36.33,2022,nh_rac2y4_u
US,"US: Prevalent Patients (Nursing Home) - Race: % Native American, 12/31/2022",1.19,2022,nh_rac3y4_u
US,"US: Prevalent Patients (Nursing Home) - Race: % White, 12/31/2022",58.12,2022,nh_rac4y4_u
US,"US: Prevalent Patients (Nursing Home) - Race: % Other/Unknown/Missing race, 12/31/2022",0.19,2022,nh_rac5y4_u
US,"US: Prevalent Patients (Nursing Home) - Ethnicity: % Hispanic, 12/31/2022",13.46,2022,nh_eth1y4_u
US,"US: Prevalent Patients (Nursing Home) - Ethnicity: % Non-Hispanic, 12/31/2022",86.41,2022,nh_eth2y4_u
US,"US: Prevalent Patients (Nursing Home) - Ethnicity: % Unknown Ethnicity, 12/31/2022",0.14,2022,nh_eth3y4_u
US,"US: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy less than 1 year, 12/31/2022",21.34,2022,nh_vin1y4_u
US,"US: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy for 1-2 years, 12/31/2022",15.97,2022,nh_vin2y4_u
US,"US: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy for 2-3 years, 12/31/2022",11.68,2022,nh_vin3y4_u
US,"US: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy for 3-6 years, 12/31/2022",25.13,2022,nh_vin4y4_u
US,"US: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy for over 6 years, 12/31/2022",25.89,2022,nh_vin5y4_u
US,"US: Prevalent Patients (Nursing Home) - Sex: % Female, 12/31/2022",48.23,2022,nh_sexy4_u
US,"US: Prevalent Patients (Nursing Home) - Modality: % on Hemodialysis, 12/31/2022",92.41,2022,nh_modhdy4_u
US,"US: Prevalent Patients (Nursing Home) - Modality: % on Home Hemodialysis, 12/31/2022",5.23,2022,nh_modhhdy4_u
US,"US: Prevalent Patients (Nursing Home) - % on Continuous Ambulatory Peritoneal Dialysis, 12/31/2022",0.18,2022,nh_modcapdy4_u
US,"US: Prevalent Patients (Nursing Home) - % on Continuous Cycling Peritoneal Dialysis, 12/31/2022",1.88,2022,nh_modccpdy4_u
US,"US: Prevalent Patients (Nursing Home) - % on Other Modality, 12/31/2022",0.3,2022,nh_modothry4_u
US,"US: Incident Patients (Nursing Home) - Percent with Medicare alone or with other insurance, 2022",85.01,2022,nh_allmdcrmy4_u
US,"US: Incident Patients (Nursing Home) - Percent with Medicaid coverage only, 2022",8.01,2022,nh_insmdcdmy4_u
US,"US: Incident Patients (Nursing Home) - Percent with employer group coverage only, 2022",2.02,2022,nh_insempmy4_u
US,"US: Incident Patients (Nursing Home) -  Percent with Other/Unknown/No insurance, 2022",4.97,2022,nh_insnonothmy4_u
US,"US: Incident Patients (Nursing Home) - Percent of hemodialysis patients.: Arteriovenous Fistula, 2022",6.05,2022,nh_mefavfmy4_u
US,"US: Incident Patients (Nursing Home) - Percent of hemodialysis patients.: Arteriovenous Graft, 2022",2.14,2022,nh_mefgraftmy4_u
US,"US: Incident Patients (Nursing Home) - Percent of hemodialysis patients.: Catheter, 2022",89.35,2022,nh_mefcathmy4_u
US,"US: Incident Patients (Nursing Home) - Percent of hemodialysis patients.: Other/Unknown/Missing Access, 2022",2.47,2022,nh_mefoumaccessmy4_u
US,"US: Incident Patients (Nursing Home) - Percent of patients with Arteriovenous fistulae placed, 2022",13.84,2022,nh_avfpresentmy4_u
US,"US: Incident Patients (Nursing Home) - No Pre-ESRD Nephrologist Care, 2022",17.2,2022,nh_nephnomy4_u
US,"US: Incident Patients (Nursing Home) - Pre-ESRD Nephrologist Care Less Than 6 months, 2022",21.38,2022,nh_nephy6my4_u
US,"US: Incident Patients (Nursing Home) - Pre-ESRD Nephrologist Care Between 6 and 12 months, 2022",15.87,2022,nh_nephy612my4_u
US,"US: Incident Patients (Nursing Home) - Pre-ESRD Nephrologist Care Greater Than 12 months, 2022",21.04,2022,nh_nephy12my4_u
US,"US: Incident Patients (Nursing Home) - Unknown Pre-ESRD Nephrologist Care, 2022",24.52,2022,nh_nephunkmissmy4_u
US,"US: Incident Patients (Nursing Home) - Percent of Patients Informed of Transplant Options, 2022",87.53,2022,nh_ptinfymy4_u
US,"US (2728): Incident Patients  - Percent alcohol dependent, 2022",1.69,2022,alcomy4_u
US,"US (2728): Incident Patients  - Percent with atherosclerotic heart disease, 2022",10.93,2022,ashdmy4_u
US,"US (2728): Incident Patients  - Percent with other cardiac disorder, 2022",20.43,2022,othcarmy4_u
US,"US (2728): Incident Patients  - Percent with cancer, 2022",6.76,2022,canmy4_u
US,"US (2728): Incident Patients  - Percent with congestive heart failure, 2022",25.87,2022,chfmy4_u
US,"US (2728): Incident Patients  - Percent with cardiovascular disease, cerebral vascular incident, and transient ischemic attack, 2022",8.21,2022,cvamy4_u
US,"US (2728): Incident Patients  - Percent with diabetes on insulin, 2022",40.9,2022,diabimy4_u
US,"US (2728): Incident Patients  - Percent with diabetes, 2022",63.51,2022,diabmy4_u
US,"US (2728): Incident Patients  - Percent drug dependent, 2022",1.61,2022,drugmy4_u
US,"US (2728): Incident Patients  - Percent with history of hypertension, 2022",87.03,2022,hxhtmy4_u
US,"US (2728): Incident Patients  - Percent inability to ambulate, 2022",5.98,2022,ambumy4_u
US,"US (2728): Incident Patients  - Percent inability to transfer, 2022",3.2,2022,transmy4_u
US,"US (2728): Incident Patients  - Percent with chronic obstructive pulmonary disease, 2022",7.79,2022,copdmy4_u
US,"US (2728): Incident Patients  - Percent with PVD, 2022",7.31,2022,pvdmy4_u
US,"US (2728): Incident Patients  - Percent smoker, 2022",6.46,2022,smokmy4_u
US,"US (2728): Incident Patients  - Percent Hispanic, 2022",17.78,2022,ethmy4_u
US,"US (2728): Incident Patients  - Percent White, 2022",62.45,2022,whitemy4_u
US,"US (2728): Incident Patients  - Percent African American, 2022",28.89,2022,blackmy4_u
US,"US (2728): Incident Patients  - Percent Native American, 2022",1.99,2022,nativmy4_u
US,"US (2728): Incident Patients  - Percent Asian/Pacific Islander, 2022",6.2,2022,asianmy4_u
US,"US (2728): Incident Patients  - Percent other/unknown/missing race, 2022",0.47,2022,racoummy4_u
US,"US (2728): Incident Patients  - Percent currently employed FT/PT/student, 2022",27.65,2022,cempmy4_u
US,"US (2728): Incident Patients  - Percent previously employed FT/PT/student, 2022",37.46,2022,pempmy4_u
US,"US (2728): Incident Patients  - Percent diabetes as primary cause ESRD, 2022",45.01,2022,dbprimy4_u
US,"US (2728): Incident Patients  - Percent glomerulonephritis as primary cause of ESRD, 2022",5.86,2022,gnprimy4_u
US,"US (2728): Incident Patients  - Percent hypertension as primary cause ESRD, 2022",31.22,2022,htprimy4_u
US,"US (2728): Incident Patients  - Percent other/missing primary cause of ESRD, 2022",17.91,2022,omprimy4_u
US,"US (2728): Incident Patients  - Percent female, 2022",41.61,2022,femmy4_u
US,"US (2728): Incident Patients  - Average age, 2022",63.87,2022,agemy4_u
US,"US (2728): Incident Patients  - Average serum albumin, 2022",3.39,2022,salbmy4_u
US,"US (2728): Incident Patients  - Average creatinine, 2022",6.47,2022,creamy4_u
US,"US (2728): Incident Patients  - Average hemoglobin, 2022",9.33,2022,hgmy4_u
US,"US (2728): Incident Patients  - GFR by MDRD formula, 2022",10.67,2022,gfrmy4_u
US,"US (2728): Incident Patients  - Average count of comorbidities, 2022",2.98,2022,cntcomy4_u
US,"US (2728): Incident Patients  - Primary Modality: Hemodialysis, 2022",85.43,2022,pdmodMEFHDmy4_u
US,"US (2728): Incident Patients  - Primary Modality: Peritoneal Dialysis, 2022",14.57,2022,pdmodMEFPDmy4_u
US,"US (2728): Incident Patients  -Primary Modality: Other/Unknown/Missing, 2022",0.0,2022,pdmodMEFOTHUNKmy4_u
US,"US (2728): Incident Patients  - Percent with Medicare coverage only, 2022",46.89,2022,insmdcrmy4_u
US,"US (2728): Incident Patients  - Percent with Medicaid coverage only, 2022",13.51,2022,insmdcdmy4_u
US,"US (2728): Incident Patients  - Percent with Medicare and Medicaid coverage only, 2022",7.48,2022,insmdcrcdmy4_u
US,"US (2728): Incident Patients  - Percent with employer group coverage only, 2022",11.43,2022,insempmy4_u
US,"US (2728): Incident Patients  - Percent with no coverage, 2022",3.42,2022,insnonemy4_u
US,"US (2728): Incident Patients  - Percent with Medicare and other coverage, 2022",8.66,2022,insmdcromy4_u
US,"US (2728): Incident Patients  - Percent with other or unknown coverage, 2022",8.62,2022,insmedomy4_u
US,"US (2728): Incident Patients  - Percent of Patients Received ESA prior to ESRD, 2022",16.3,2022,preepomy4_u
US,"US (2728): Incident Patients  - No Pre-ESRD Nephrologist Care, 2022",15.56,2022,nephnomy4_u
US,"US (2728): Incident Patients  - Pre-ESRD Nephrologist Care Less Than 6 months, 2022",18.79,2022,nephy6my4_u
US,"US (2728): Incident Patients  - Pre-ESRD Nephrologist Care Between 6 and 12 months, 2022",18.99,2022,nephy612my4_u
US,"US (2728): Incident Patients  - Pre-ESRD Nephrologist Care Greater Than 12 months, 2022",29.88,2022,nephy12my4_u
US,"US (2728): Incident Patients  - Pre-ESRD Nephrologist Care Unknown, 2022",0.0,2022,nephyunkmy4_u
US,"US (2728): Incident Patients  - Unknown Pre-ESRD Nephrologist Care, 2022",16.79,2022,nephunkmissmy4_u
US,"US (2728): Incident Patients  - Percent of Patients Informed of Transplant Options, 2022",92.51,2022,ptinfymy4_u
US,"US (2728): Incident Patients  - Reason Not Informed: Patient Medically Unfit, 2022",41.01,2022,ptxmedunfitmy4_u
US,"US (2728): Incident Patients  - Reason Not Informed: Unsuitable Due to Age, 2022",0.0,2022,ptxagedmy4_u
US,"US (2728): Incident Patients  - Reason Not Informed: Patient Psychologically Unfit, 2022",0.0,2022,ptxpsyunfitmy4_u
US,"US (2728): Incident Patients  - Reason Not Informed: Patient Declined Information, 2022",11.26,2022,ptxdeclinemy4_u
US,"US (2728): Incident Patients  - Reason Not Informed: Patient Has Not Been Assessed, 2022",55.71,2022,ptxnotassessmy4_u
US,"US (2728): Incident Patients  - Percent of Incident HD Patients: Arteriovenous Fistula, 2022",12.55,2022,mefavfmy4_u
US,"US (2728): Incident Patients  - Percent of Incident HD Patients: Arteriovenous Graft, 2022",2.92,2022,mefgraftmy4_u
US,"US (2728): Incident Patients  - Percent of Incident HD Patients: Catheter, 2022",84.23,2022,mefcathmy4_u
US,"US (2728): Incident Patients  - Percent of Incident HD Patients: Other/Unknown/Missing, 2022",0.3,2022,mefoumaccessmy4_u
US,"US (2728): Incident Patients  - Percent of Incident Patients with Arteriovenous fistulae placed, 2022",22.12,2022,avfpresentmy4_u
US,"US (2728): Incident Patients  - Median BMI for males >= 20 yrs, 2022",27.82,2022,bmimmy4_u
US,"US (2728): Incident Patients  - Median BMI for females >= 20 yrs, 2022",28.72,2022,bmifmy4_u
US,"US (2728): Incident Patients  - Average Patients Not Informed of Transplant Options, 2022",1.13,2022,ptinfnmy4m_u
US,"US (2728): Incident Patients  - Average Number of incident hemodialysis patients (n),2022",12.85,2022,hemomy4m_u
US,"US (2728): Incident Patients  - Average Number of forms returned, 2022",15.04,2022,nmy4m_u
US,"US: All Patient Mortality - Average number of patients (per year in average facility), 2019-2022",88.28,2019,rdsmzm_u
US,"US: All Patient Mortality - Average years at risk for mortality (per year in average facility), 2019-2022",54.08,2019,dyzm_u
US,"US: All Patient Mortality - Average number of deaths (per year in average facility), 2019-2022",10.77,2019,deazm_u
US,"US: All Patient Mortality - Average expected deaths (per year in average facility), 2019-2022",10.77,2019,exdzm_u
US,"US: All Patient Mortality - Average number deaths from dialysis, unrelated deaths (per year in average facility), 2019-2022",0.06,2019,dudzm_u
US,"US: All Patient Mortality - Standardized Mortality Ratio (SMR), 2019-2022",1.0,2019,smrz_u
US,"US: All Patient Mortality - % of deaths from withdrawl, 2019-2022",22.83,2019,witz_u
US,"US: All Patient Mortality - % of deaths from infection, 2019-2022",9.96,2019,infz_u
US,"US: All Patient Mortality - % of deaths from cardiac causes, 2019-2022",44.13,2019,cardz_u
US,"US: All Patient Mortality - % of deaths from liver disease, 2019-2022",1.28,2019,livz_u
US,"US: First-Year Mortality - Average number of new patients, 2019 - 2021",15.27,2019,fynmzm_u
US,"US: First-Year Mortality - Average Years at risk , 2019 - 2021",9.27,2019,fydyzm_u
US,"US: First-Year Mortality - Average number of deaths, 2019 - 2021",2.45,2019,fydeazm_u
US,"US: First-Year Mortality - Average number of expected deaths, 2019 - 2021",2.45,2019,fyexdzm_u
US,"US: First-Year Mortality - Standardized First-Year Mortality Ratio, 2019 - 2021",1.0,2019,fysmrz_u
US,"US: First-Year Mortality - Percent of deaths from withdrawal, 2019 - 2021",24.88,2019,fywitz_u
US,"US: First-Year Mortality - Percent of deaths from infection, 2019 - 2021",9.28,2019,fyinfz_u
US,"US: First-Year Mortality - Percent of deaths from cardiac causes, 2019 - 2021",40.36,2019,fycardiacz_u
US,"US: First-Year Mortality - Percent of deaths from liver disease, 2019 - 2021",2.35,2019,fylivz_u
US,"US: Hospitalization - Average Number of Patients (per year in average facility), 2019-2022",72.33,2019,rdshzm_u
US,"US: SHR (Admissions) - Average Number of Hospital Admissions (per year in average facility), 2019-2022",62.6,2019,htazm_u
US,"US: SHR (Admissions) - Average Expected Number of Hospital Admissions (per year in average facility), 2019-2022",62.61,2019,extzm_u
US,"US: SHR (Days) - Average Days Hospitalized (per year in average facility), 2019-2022",511.63,2019,hdzm_u
US,"US: SHR (Days) - Average Expected Days Hospitalized (per year in average facility), 2019-2022",511.73,2019,exhdzm_u
US,"US: Hospitalization - Average Years at Risk (per year in average facility), 2019-2022",43.45,2019,hdyzm_u
US,"US: SHR (Admissions) - Average Standardized Hospitalization Ratio for Admissions (per year in average facility), 2019-2022",1.0,2019,shrtz_u
US,"US: SHR (Days) - Average Standardized Hospitalization Ratio for Days (per year in average facility), 2019-2022",1.0,2019,shrdz_u
US,"US: SHR (Days) - Average Length of Stay (days per admission, per year in average facility), 2019-2022",7.88,2019,lenz_u
US,"US: SHR (Admissions) - Average % One Day Admissions (per year in average facility), 2019-2022",8.82,2019,onez_u
US,"US: Hospitalization - Diagnosis: Average % with Acute Myocardial Infarction (per year in average facility), 2019-2022",6.87,2019,miiz_u
US,"US: Hospitalization - Diagnosis: Average % with Septicemia (per year in average facility), 2019-2022",12.38,2019,sepiz_u
US,"US: Hospitalization - Diagnosis: Average % with Congestive Heart Failure (per year in average facility), 2019-2022",27.93,2019,achfz_u
US,"US: Hospitalization - Diagnosis: Average % with Cardiac Dysrhythmia (per year in average facility), 2019-2022",18.64,2019,acdrz_u
US,"US: Hospitalization - Diagnosis: Average % with Cardiac Arrest (per year in average facility), 2019-2022",2.66,2019,acarz_u
US,"US: SHR (Admissions) -Average % Inpatient Admissions Originating in ED (per year in average facility), 2019-2022",84.97,2019,ipedz_u
US,"U: ED30 - Average annual index discharges, 2019-22",34.36,2019,ed30indexzm_u
US,"U: ED30- Average annual number of ED visits, 2019-22",5.43,2019,ed30obszm_u
US,"U: ED30 - Average annual expected ED visits, 2019-22",5.6,2019,ed30expzm_u
US,"U: ED30: Standardized Ratio of ED30, 2019-22",1.01,2019,ed30z_u
US,"U SRR -  Standardized Readmission Ratio, 2022",1.04,2022,srry4_u
US,"U: SRR - Average index discharges, 2022",59.26,2022,indexmy4_u
US,"U: SRR - Average number of readmissions, 2022",15.42,2022,readmmy4_u
