Red_ESRD,Medida,Puntaje_de_Medida,Año,Measure_id
1,"N: Hospitalization (Nursing Home) - Diagnosis: % with Cardiac Dysrhythmia, 2022",39.88,2022,nh_acdry4_n
1,"N: Hospitalization (Nursing Home) - Diagnosis: % with Cardiac Arrest, 2022",3.16,2022,nh_acary4_n
1,"N: Prevalent Comorbidities (Nursing Home) - % with AIDS, 2022",1.38,2022,nh_clmhivaidmy4_n
1,"N: Prevalent Comorbidities (Nursing Home) - % with Vascular Access-Related Infection, 2022",6.01,2022,nh_clminfvamy4_n
1,"N: Prevalent Comorbidities (Nursing Home) - % with Hepatitis B, 2022",1.05,2022,nh_clmhepbmy4_n
1,"N: Prevalent Comorbidities (Nursing Home) - % with Hepatitis Other, 2022",2.92,2022,nh_clmhepothmy4_n
1,"N: Prevalent Comorbidities (Nursing Home) - % with Metastatic Infection, 2022",3.42,2022,nh_clmmstinfmy4_n
1,"N: Prevalent Comorbidities (Nursing Home) - % with Pneumonia, 2022",12.13,2022,nh_clmpnemy4_n
1,"N: Prevalent Comorbidities (Nursing Home) - % with Tuberculosis, 2022",0.33,2022,nh_clmtbmy4_n
1,"N: Prevalent Comorbidities (Nursing Home) - % with Non-Vascular Access-Related Infection, 2022",39.53,2022,nh_clminfmy4_n
1,"N: Prevalent Comorbidities (Nursing Home) - % with Cardiac Arrest, 2022",1.93,2022,nh_clmcamy4_n
1,"N: Prevalent Comorbidities (Nursing Home) - % with Cardiac Dysrythmias, 2022",43.5,2022,nh_clmcdmy4_n
1,"N: Prevalent Comorbidities (Nursing Home) - % with Cerebrovascular Disease, 2022",18.58,2022,nh_clmcvdmy4_n
1,"N: Prevalent Comorbidities (Nursing Home) - % with Congestive Heart Failure, 2022",59.81,2022,nh_clmchfmy4_n
1,"N: Prevalent Comorbidities (Nursing Home) - % with Ischemic Heart Disease, 2022",51.49,2022,nh_clmihdmy4_n
1,"N: Prevalent Comorbidities (Nursing Home) - % with Myocardial Infarction, 2022",15.6,2022,nh_clmmimy4_n
1,"N: Prevalent Comorbidities (Nursing Home) - % with Peripheral Vascular Disease, 2022",36.0,2022,nh_clmpvdmy4_n
1,"N: Prevalent Patients (Nursing Home) - Age: % Less than 18 years, 12/31/2022",0.05,2022,nh_age1y4_n
1,"N: Prevalent Patients (Nursing Home) - Age: % Between 18-64 years, 12/31/2022",28.46,2022,nh_age2y4_n
1,"N: Prevalent Patients (Nursing Home) - Age: % Greater than or equal to 65 years, 12/31/2022",71.49,2022,nh_age3y4_n
1,"N: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Diabetes, 12/31/2022",54.99,2022,nh_dis1y4_n
1,"N: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Hypertension, 12/31/2022",21.64,2022,nh_dis2y4_n
1,"N: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Glomerulonephritis, 12/31/2022",6.27,2022,nh_dis3y4_n
1,"N: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Other/Unknown Cause, 12/31/2022",16.8,2022,nh_dis4y4_n
1,"N: Prevalent Patients (Nursing Home) - Primary Cause of ESRD: % Missing Cause, 12/31/2022",0.3,2022,nh_dis5y4_n
1,"N: Prevalent Patients (Nursing Home) - Race: % Asian/Pacific Islander, 12/31/2022",1.78,2022,nh_rac1y4_n
1,"N: Prevalent Patients (Nursing Home) - Race: % African American, 12/31/2022",24.65,2022,nh_rac2y4_n
1,"N: Prevalent Patients (Nursing Home) - Race: % Native American, 12/31/2022",0.4,2022,nh_rac3y4_n
1,"N: Prevalent Patients (Nursing Home) - Race: % White, 12/31/2022",73.12,2022,nh_rac4y4_n
1,"N: Prevalent Patients (Nursing Home) - Race: % Other/Unknown/Missing race, 12/31/2022",0.05,2022,nh_rac5y4_n
1,"N: Prevalent Patients (Nursing Home) - Ethnicity: % Hispanic, 12/31/2022",11.51,2022,nh_eth1y4_n
1,"N: Prevalent Patients (Nursing Home) - Ethnicity: % Non-Hispanic, 12/31/2022",88.39,2022,nh_eth2y4_n
1,"N: Prevalent Patients (Nursing Home) - Ethnicity: % Unknown Ethnicity, 12/31/2022",0.1,2022,nh_eth3y4_n
1,"N: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy less than 1 year, 12/31/2022",22.13,2022,nh_vin1y4_n
1,"N: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy for 1-2 years, 12/31/2022",15.76,2022,nh_vin2y4_n
1,"N: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy for 2-3 years, 12/31/2022",11.31,2022,nh_vin3y4_n
1,"N: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy for 3-6 years, 12/31/2022",26.14,2022,nh_vin4y4_n
1,"N: Prevalent Patients (Nursing Home) - Vintage: % on ESRD Therapy for over 6 years, 12/31/2022",24.65,2022,nh_vin5y4_n
1,"N: Prevalent Patients (Nursing Home) - Sex: % Female, 12/31/2022",47.58,2022,nh_sexy4_n
1,"N: Prevalent Patients (Nursing Home) - Modality: % on Hemodialysis, 12/31/2022",95.55,2022,nh_modhdy4_n
1,"N: Prevalent Patients (Nursing Home) - Modality: % on Home Hemodialysis, 12/31/2022",1.28,2022,nh_modhhdy4_n
1,"N: Prevalent Patients (Nursing Home) - % on Continuous Ambulatory Peritoneal Dialysis, 12/31/2022",0.35,2022,nh_modcapdy4_n
1,"N: Prevalent Patients (Nursing Home) - % on Continuous Cycling Peritoneal Dialysis, 12/31/2022",2.37,2022,nh_modccpdy4_n
1,"N: Prevalent Patients (Nursing Home) - % on Other Modality, 12/31/2022",0.44,2022,nh_modothry4_n
1,"N: Incident Patients (Nursing Home) - Percent with Medicare alone or with other insurance, 2022",85.44,2022,nh_allmdcrmy4_n
1,"N: Incident Patients (Nursing Home) - Percent with Medicaid coverage only, 2022",7.93,2022,nh_insmdcdmy4_n
1,"N: Incident Patients (Nursing Home) - Percent with employer group coverage only, 2022",2.21,2022,nh_insempmy4_n
1,"N: Incident Patients (Nursing Home) -  Percent with Other/Unknown/No insurance, 2022",4.42,2022,nh_insnonothmy4_n
1,"N: Incident Patients (Nursing Home) - Percent of hemodialysis patients.: Arteriovenous Fistula, 2022",9.23,2022,nh_mefavfmy4_n
1,"N: Incident Patients (Nursing Home) - Percent of hemodialysis patients.: Arteriovenous Graft, 2022",2.47,2022,nh_mefgraftmy4_n
1,"N: Incident Patients (Nursing Home) - Percent of hemodialysis patients.: Catheter, 2022",86.09,2022,nh_mefcathmy4_n
1,"N: Incident Patients (Nursing Home) - Percent of hemodialysis patients.: Other/Unknown/Missing Access, 2022",2.21,2022,nh_mefoumaccessmy4_n
1,"N: Incident Patients (Nursing Home) - Percent of patients with Arteriovenous fistulae placed, 2022",19.25,2022,nh_avfpresentmy4_n
1,"N: Incident Patients (Nursing Home) - No Pre-ESRD Nephrologist Care, 2022",11.57,2022,nh_nephnomy4_n
1,"N: Incident Patients (Nursing Home) - Pre-ESRD Nephrologist Care Less Than 6 months, 2022",17.69,2022,nh_nephy6my4_n
1,"N: Incident Patients (Nursing Home) - Pre-ESRD Nephrologist Care Between 6 and 12 months, 2022",19.77,2022,nh_nephy612my4_n
1,"N: Incident Patients (Nursing Home) - Pre-ESRD Nephrologist Care Greater Than 12 months, 2022",35.76,2022,nh_nephy12my4_n
1,"N: Incident Patients (Nursing Home) - Unknown Pre-ESRD Nephrologist Care, 2022",15.21,2022,nh_nephunkmissmy4_n
1,"N: Incident Patients (Nursing Home) - Percent of Patients Informed of Transplant Options, 2022",79.06,2022,nh_ptinfymy4_n
1,"N (2728): Incident Patients  - Percent alcohol dependent, 2022",2.44,2022,alcomy4_n
1,"N (2728): Incident Patients  - Percent with atherosclerotic heart disease, 2022",16.15,2022,ashdmy4_n
1,"N (2728): Incident Patients  - Percent with other cardiac disorder, 2022",22.49,2022,othcarmy4_n
1,"N (2728): Incident Patients  - Percent with cancer, 2022",8.31,2022,canmy4_n
1,"N (2728): Incident Patients  - Percent with congestive heart failure, 2022",27.23,2022,chfmy4_n
1,"N (2728): Incident Patients  - Percent with cardiovascular disease, cerebral vascular incident, and transient ischemic attack, 2022",7.95,2022,cvamy4_n
1,"N (2728): Incident Patients  - Percent with diabetes on insulin, 2022",41.52,2022,diabimy4_n
1,"N (2728): Incident Patients  - Percent with diabetes, 2022",59.28,2022,diabmy4_n
1,"N (2728): Incident Patients  - Percent drug dependent, 2022",2.11,2022,drugmy4_n
1,"N (2728): Incident Patients  - Percent with history of hypertension, 2022",84.65,2022,hxhtmy4_n
1,"N (2728): Incident Patients  - Percent inability to ambulate, 2022",4.49,2022,ambumy4_n
1,"N (2728): Incident Patients  - Percent inability to transfer, 2022",2.41,2022,transmy4_n
1,"N (2728): Incident Patients  - Percent with chronic obstructive pulmonary disease, 2022",8.56,2022,copdmy4_n
1,"N (2728): Incident Patients  - Percent with PVD, 2022",10.91,2022,pvdmy4_n
1,"N (2728): Incident Patients  - Percent smoker, 2022",5.82,2022,smokmy4_n
1,"N (2728): Incident Patients  - Percent Hispanic, 2022",13.3,2022,ethmy4_n
1,"N (2728): Incident Patients  - Percent White, 2022",77.95,2022,whitemy4_n
1,"N (2728): Incident Patients  - Percent African American, 2022",17.01,2022,blackmy4_n
1,"N (2728): Incident Patients  - Percent Native American, 2022",0.8,2022,nativmy4_n
1,"N (2728): Incident Patients  - Percent Asian/Pacific Islander, 2022",4.02,2022,asianmy4_n
1,"N (2728): Incident Patients  - Percent other/unknown/missing race, 2022",0.22,2022,racoummy4_n
1,"N (2728): Incident Patients  - Percent currently employed FT/PT/student, 2022",29.56,2022,cempmy4_n
1,"N (2728): Incident Patients  - Percent previously employed FT/PT/student, 2022",38.87,2022,pempmy4_n
1,"N (2728): Incident Patients  - Percent diabetes as primary cause ESRD, 2022",44.1,2022,dbprimy4_n
1,"N (2728): Incident Patients  - Percent glomerulonephritis as primary cause of ESRD, 2022",8.39,2022,gnprimy4_n
1,"N (2728): Incident Patients  - Percent hypertension as primary cause ESRD, 2022",26.45,2022,htprimy4_n
1,"N (2728): Incident Patients  - Percent other/missing primary cause of ESRD, 2022",21.05,2022,omprimy4_n
1,"N (2728): Incident Patients  - Percent female, 2022",39.89,2022,femmy4_n
1,"N (2728): Incident Patients  - Average age, 2022",65.45,2022,agemy4_n
1,"N (2728): Incident Patients  - Average serum albumin, 2022",3.5,2022,salbmy4_n
1,"N (2728): Incident Patients  - Average creatinine, 2022",6.75,2022,creamy4_n
1,"N (2728): Incident Patients  - Average hemoglobin, 2022",9.21,2022,hgmy4_n
1,"N (2728): Incident Patients  - GFR by MDRD formula, 2022",9.9,2022,gfrmy4_n
1,"N (2728): Incident Patients  - Average count of comorbidities, 2022",3.04,2022,cntcomy4_n
1,"N (2728): Incident Patients  - Primary Modality: Hemodialysis, 2022",87.31,2022,pdmodMEFHDmy4_n
1,"N (2728): Incident Patients  - Primary Modality: Peritoneal Dialysis, 2022",12.69,2022,pdmodMEFPDmy4_n
1,"N (2728): Incident Patients  -Primary Modality: Other/Unknown/Missing, 2022",0.0,2022,pdmodMEFOTHUNKmy4_n
1,"N (2728): Incident Patients  - Percent with Medicare coverage only, 2022",45.07,2022,insmdcrmy4_n
1,"N (2728): Incident Patients  - Percent with Medicaid coverage only, 2022",13.46,2022,insmdcdmy4_n
1,"N (2728): Incident Patients  - Percent with Medicare and Medicaid coverage only, 2022",11.08,2022,insmdcrcdmy4_n
1,"N (2728): Incident Patients  - Percent with employer group coverage only, 2022",10.06,2022,insempmy4_n
1,"N (2728): Incident Patients  - Percent with no coverage, 2022",0.78,2022,insnonemy4_n
1,"N (2728): Incident Patients  - Percent with Medicare and other coverage, 2022",11.19,2022,insmdcromy4_n
1,"N (2728): Incident Patients  - Percent with other or unknown coverage, 2022",8.37,2022,insmedomy4_n
1,"N (2728): Incident Patients  - Percent of Patients Received ESA prior to ESRD, 2022",22.05,2022,preepomy4_n
1,"N (2728): Incident Patients  - No Pre-ESRD Nephrologist Care, 2022",9.11,2022,nephnomy4_n
1,"N (2728): Incident Patients  - Pre-ESRD Nephrologist Care Less Than 6 months, 2022",15.18,2022,nephy6my4_n
1,"N (2728): Incident Patients  - Pre-ESRD Nephrologist Care Between 6 and 12 months, 2022",20.19,2022,nephy612my4_n
1,"N (2728): Incident Patients  - Pre-ESRD Nephrologist Care Greater Than 12 months, 2022",42.44,2022,nephy12my4_n
1,"N (2728): Incident Patients  - Unknown Pre-ESRD Nephrologist Care, 2022",13.07,2022,nephunkmissmy4_n
1,"N (2728): Incident Patients  - Percent of Patients Informed of Transplant Options, 2022",85.21,2022,ptinfymy4_n
1,"N (2728): Incident Patients  - Reason Not Informed: Patient Medically Unfit, 2022",44.76,2022,ptxmedunfitmy4_n
1,"N (2728): Incident Patients  - Reason Not Informed: Unsuitable Due to Age, 2022",0.0,2022,ptxagedmy4_n
1,"N (2728): Incident Patients  - Reason Not Informed: Patient Psychologically Unfit, 2022",0.0,2022,ptxpsyunfitmy4_n
1,"N (2728): Incident Patients  - Reason Not Informed: Patient Declined Information, 2022",8.99,2022,ptxdeclinemy4_n
1,"N (2728): Incident Patients  - Reason Not Informed: Patient Has Not Been Assessed, 2022",55.24,2022,ptxnotassessmy4_n
1,"N (2728): Incident Patients  - Percent of Incident HD Patients: Arteriovenous Fistula, 2022",16.47,2022,mefavfmy4_n
1,"N (2728): Incident Patients  - Percent of Incident HD Patients: Arteriovenous Graft, 2022",3.14,2022,mefgraftmy4_n
1,"N (2728): Incident Patients  - Percent of Incident HD Patients: Catheter, 2022",80.01,2022,mefcathmy4_n
1,"N (2728): Incident Patients  - Percent of Incident HD Patients: Other/Unknown/Missing, 2022",0.38,2022,mefoumaccessmy4_n
1,"N (2728): Incident Patients  - Percent of Incident Patients with Arteriovenous fistulae placed, 2022",27.25,2022,avfpresentmy4_n
1,"N (2728): Incident Patients  - Median BMI for males >= 20 yrs, 2022",27.8,2022,bmimmy4_n
1,"N (2728): Incident Patients  - Median BMI for females >= 20 yrs, 2022",28.25,2022,bmifmy4_n
1,"N (2728): Incident Patients  - Average Patients Not Informed of Transplant Options, 2022",2.71,2022,ptinfnmy4m_n
1,"N (2728): Incident Patients  - Average Number of incident hemodialysis patients (n),2022",16.0,2022,hemomy4m_n
1,"N (2728): Incident Patients  - Average Number of forms returned, 2022",18.32,2022,nmy4m_n
1,"N: All Patient Mortality - Average number of patients (per year in average facility), 2019-2022",89.8,2019,rdsmzm_n
1,"N: All Patient Mortality - Average years at risk for mortality (per year in average facility), 2019-2022",59.71,2019,dyzm_n
1,"N: All Patient Mortality - Average number of deaths (per year in average facility), 2019-2022",11.94,2019,deazm_n
1,"N: All Patient Mortality - Average expected deaths (per year in average facility), 2019-2022",13.67,2019,exdzm_n
1,"N: All Patient Mortality - Average number deaths from dialysis, unrelated deaths (per year in average facility), 2019-2022",0.08,2019,dudzm_n
1,"N: All Patient Mortality - Standardized Mortality Ratio (SMR), 2019-2022",0.87,2019,smrz_n
1,"N: All Patient Mortality - % of deaths from withdrawl, 2019-2022",36.42,2019,witz_n
1,"N: All Patient Mortality - % of deaths from infection, 2019-2022",14.17,2019,infz_n
1,"N: All Patient Mortality - % of deaths from cardiac causes, 2019-2022",43.24,2019,cardz_n
1,"N: All Patient Mortality - % of deaths from liver disease, 2019-2022",1.56,2019,livz_n
1,"N: First-Year Mortality - Average number of new patients, 2019 - 2021",18.02,2019,fynmzm_n
1,"N: First-Year Mortality - Average Years at risk , 2019 - 2021",10.91,2019,fydyzm_n
1,"N: First-Year Mortality - Average number of deaths, 2019 - 2021",2.83,2019,fydeazm_n
1,"N: First-Year Mortality - Average number of expected deaths, 2019 - 2021",3.29,2019,fyexdzm_n
1,"N: First-Year Mortality - Standardized First-Year Mortality Ratio, 2019 - 2021",0.86,2019,fysmrz_n
1,"N: First-Year Mortality - Percent of deaths from withdrawal, 2019 - 2021",36.14,2019,fywitz_n
1,"N: First-Year Mortality - Percent of deaths from infection, 2019 - 2021",11.78,2019,fyinfz_n
1,"N: First-Year Mortality - Percent of deaths from cardiac causes, 2019 - 2021",39.21,2019,fycardiacz_n
1,"N: First-Year Mortality - Percent of deaths from liver disease, 2019 - 2021",3.53,2019,fylivz_n
1,"N: Hospitalization - Average Number of Patients (per year in average facility), 2019-2022",73.32,2019,rdshzm_n
1,"N: SHR (Admissions) - Average Number of Hospital Admissions (per year in average facility), 2019-2022",73.1,2019,htazm_n
1,"N: SHR (Admissions) - Average Expected Number of Hospital Admissions (per year in average facility), 2019-2022",74.02,2019,extzm_n
1,"N: SHR (Days) - Average Days Hospitalized (per year in average facility), 2019-2022",583.24,2019,hdzm_n
1,"N: SHR (Days) - Average Expected Days Hospitalized (per year in average facility), 2019-2022",602.38,2019,exhdzm_n
1,"N: Hospitalization - Average Years at Risk (per year in average facility), 2019-2022",47.49,2019,hdyzm_n
1,"N: SHR (Admissions) - Average Standardized Hospitalization Ratio for Admissions (per year in average facility), 2019-2022",0.99,2019,shrtz_n
1,"N: SHR (Days) - Average Standardized Hospitalization Ratio for Days (per year in average facility), 2019-2022",0.97,2019,shrdz_n
1,"N: SHR (Days) - Average Length of Stay (days per admission, per year in average facility), 2019-2022",7.71,2019,lenz_n
1,"N: SHR (Admissions) - Average % One Day Admissions (per year in average facility), 2019-2022",9.45,2019,onez_n
1,"N: Hospitalization - Diagnosis: Average % with Acute Myocardial Infarction (per year in average facility), 2019-2022",9.35,2019,miiz_n
1,"N: Hospitalization - Diagnosis: Average % with Septicemia (per year in average facility), 2019-2022",12.96,2019,sepiz_n
1,"N: Hospitalization - Diagnosis: Average % with Congestive Heart Failure (per year in average facility), 2019-2022",32.51,2019,achfz_n
1,"N: Hospitalization - Diagnosis: Average % with Cardiac Dysrhythmia (per year in average facility), 2019-2022",23.37,2019,acdrz_n
1,"N: Hospitalization - Diagnosis: Average % with Cardiac Arrest (per year in average facility), 2019-2022",2.28,2019,acarz_n
1,"N: SHR (Admissions) -Average % Inpatient Admissions Originating in ED (per year in average facility), 2019-2022",86.13,2019,ipedz_n
1,"N: ED30 - Average annual index discharges, 2019-22",46.17,2019,ed30indexzm_n
1,"N: ED30- Average annual number of ED visits, 2019-22",7.17,2019,ed30obszm_n
1,"N: ED30 - Average annual expected ED visits, 2019-22",7.42,2019,ed30expzm_n
1,"N: ED30: Standardized Ratio of ED30, 2019-22",1.0,2019,ed30z_n
1,"N SRR -  Standardized Readmission Ratio, 2022",1.04,2022,srry4_n
1,"N: SRR - Average index discharges, 2022",74.61,2022,indexmy4_n
1,"N: SRR - Average number of readmissions, 2022",19.68,2022,readmmy4_n
1,"N: SRR - Average expected readmissions, 2022",19.74,2022,srrexpmy4_n
1,Pt included in SEDR analysis,54.29,2019,rdsezm_n
1,Total number of ED Visits,50.31,2019,hedzm_n
1,Expected number of ED events,52.76,2019,exedzm_n
1,Years at risk for ED visit rate,34.96,2019,edyrzm_n
1,Years at risk for ED visit rate,29363.19,2019,edyrz_n
1,"N: SEDR - Standardized Emergency Department Encounter Ratio, 2019-2022",0.95,2019,sedrz_n
1,"N: STR - Average number of eligible patients (age<75) with no previous transplant (per year in average facility), 2019-2022",60.86,2019,rdstzm_n
1,"N: STR - Average number of patients (per year in average facility), 2019-2022",66.45,2019,rdsalltzm_n
1,"N: STR - Average number of 1st transplant (per year in average facility), 2019-2022",2.54,2019,txzm_n
1,"N: Transplantation - Average number of transplants (per year in average facility), 2019-2022",2.91,2019,txallzm_n
1,"N: STR - Average number of years at risk for eligible patients (age<75) with no previous transplant (per year in average facility), 2019-2022",40.53,2019,txyzm_n
1,"N: STR - Average number of deceased donor transplant (per year in average facility), 2019-2022",2.15,2019,cadalltzm_n
